price,marketing_spend,num_features,usage,tenure,satisfaction,churn
193.39,5334.85,9,64.42,54,1.31,0
97.1,10292.28,7,42.25,66,2.45,0
183.26,10320.98,8,99.01,46,2.07,0
140.44,5007.14,8,50.49,33,1.92,0
174.01,7441.44,2,26.69,50,1.24,0
197.6,3708.26,9,41.28,22,1.76,0
93.26,3945.21,6,67.11,40,2.78,0
194.17,1322.66,11,12.23,39,3.01,1
108.42,13554.45,4,62.34,41,2.08,0
107.83,3949.89,5,93.47,68,3.6,0
101.06,4185.47,10,85.78,7,2.34,0
131.21,4914.42,5,11.43,71,2.47,0
73.12,2783.71,7,99.37,4,4.13,0
133.06,9949.68,14,71.38,59,3.21,0
131.26,2052.0,9,20.42,26,4.81,0
164.29,2878.83,7,6.18,31,2.44,1
175.05,10026.59,9,21.27,69,4.31,0
116.07,5755.25,4,84.63,52,3.95,0
95.35,10911.27,10,7.06,21,4.56,0
88.9,8803.95,14,27.15,16,4.83,0
79.19,4584.3,10,76.94,51,1.03,0
58.65,10111.59,4,60.68,16,1.35,0
101.37,2627.83,6,79.36,18,3.7,0
90.54,8509.75,8,75.88,47,2.56,0
194.96,7120.07,14,9.81,56,4.28,0
133.66,4750.23,9,89.79,28,1.05,0
102.09,9456.07,1,26.57,56,4.23,0
137.07,13198.67,1,57.57,37,1.54,0
70.88,14984.67,13,66.21,16,2.16,0
116.61,9508.68,8,21.02,65,4.88,0
143.94,6665.88,11,97.74,60,1.21,0
123.33,4152.9,7,51.37,61,2.4,0
110.27,4599.35,9,10.48,11,1.34,0
199.08,7712.37,11,94.04,66,4.41,0
182.05,6141.89,3,60.7,32,3.81,0
143.51,13793.4,10,71.42,19,4.2,0
135.41,6156.14,12,54.89,56,3.11,0
143.1,6228.22,5,84.3,5,2.43,0
80.2,6369.48,3,8.15,3,1.01,1
109.27,12712.68,5,30.5,28,2.11,0
55.92,10111.04,10,49.62,29,3.06,0
121.33,9598.36,1,12.28,59,3.66,0
131.45,5678.0,14,72.06,25,1.92,0
84.16,12450.66,11,42.4,22,1.56,0
194.6,1537.09,4,30.9,71,1.81,0
186.42,13191.16,6,5.32,23,2.42,0
158.32,8178.5,2,73.38,70,1.59,0
130.01,6575.5,13,84.21,40,1.63,0
180.5,7960.34,7,42.53,14,1.18,0
69.6,10343.82,8,58.6,29,4.43,0
168.58,1178.72,1,26.63,16,1.88,1
68.72,13201.73,13,64.11,10,4.29,0
169.13,7254.35,4,6.15,47,2.75,0
91.37,5801.53,11,51.42,4,3.53,0
181.56,2935.44,4,66.2,12,1.3,1
191.61,7152.52,13,92.23,42,3.33,0
72.32,7948.52,5,41.23,4,2.16,0
119.4,6651.05,14,77.69,6,1.38,0
197.15,10501.24,12,61.78,14,4.63,0
122.51,6892.55,12,93.07,35,3.41,0
179.53,14459.85,4,42.85,47,1.97,0
138.31,9389.89,9,35.31,58,2.68,0
106.3,12304.69,7,89.28,65,2.43,0
92.87,2530.98,13,9.68,19,3.8,0
80.48,6562.08,2,17.96,57,3.43,0
164.27,5715.87,1,12.83,65,1.08,0
107.98,8972.75,9,85.1,13,1.79,0
126.69,13055.59,1,6.01,8,2.91,0
123.85,2096.74,6,86.86,18,2.78,0
136.59,2016.05,2,47.87,35,3.07,0
179.84,12904.45,4,5.38,26,3.86,1
197.11,3979.9,6,43.16,38,3.73,1
111.14,10362.55,5,22.75,66,2.49,0
174.13,8600.29,11,64.32,26,4.51,0
164.68,12660.51,6,69.54,57,1.25,0
136.03,2751.24,3,51.32,25,3.34,0
193.41,2816.96,5,8.85,30,4.8,0
80.07,8795.46,2,67.33,7,3.2,0
66.39,14249.3,7,84.99,27,2.82,0
178.09,6809.97,3,73.43,11,1.54,0
115.87,5577.19,1,83.85,8,4.24,0
177.05,9493.65,14,24.05,11,2.5,0
183.96,14026.28,8,89.44,30,3.8,0
59.37,12716.99,8,35.61,15,1.79,0
182.52,14936.77,3,6.27,56,1.17,0
117.25,1315.96,13,85.12,35,2.22,0
126.56,2580.01,7,94.47,39,2.13,0
143.99,9532.55,9,67.28,24,4.49,0
188.96,12488.07,8,26.99,8,4.46,0
52.87,4993.42,3,28.92,43,3.14,0
121.53,4348.96,13,49.33,42,1.08,0
153.16,12017.66,2,90.29,41,1.91,0
158.41,1789.35,13,19.21,47,3.56,0
153.88,6171.36,10,83.47,26,1.41,0
70.17,8081.33,7,32.67,52,3.8,0
94.91,8844.88,7,81.82,22,1.05,0
103.81,11200.61,9,92.43,5,3.73,0
170.67,5967.84,5,45.61,15,4.38,0
91.81,9577.58,4,39.68,36,2.88,0
81.61,9195.26,8,81.21,63,4.32,0
193.62,8666.63,14,55.3,49,4.13,0
51.33,9966.77,4,70.02,55,3.69,0
199.67,4632.29,4,64.17,60,2.78,0
151.52,2185.08,12,19.52,57,2.09,0
174.27,2669.8,14,85.26,29,4.44,0
94.19,4144.15,12,23.6,19,3.59,0
52.15,8002.77,2,93.57,10,4.19,0
160.68,12766.2,13,28.8,10,3.21,0
175.12,10818.11,1,74.72,57,1.69,0
161.07,12046.57,4,32.04,54,4.92,0
71.43,5913.66,7,35.19,56,1.73,0
163.01,6665.15,12,34.45,68,4.64,0
165.34,6511.55,9,76.05,69,1.83,0
148.78,3686.22,9,57.9,55,2.49,0
164.92,1857.03,12,88.88,69,2.76,0
176.89,9272.83,10,34.2,1,4.69,0
142.04,14849.03,1,70.74,12,4.55,0
63.29,3335.62,5,76.53,35,4.29,0
123.14,1653.59,7,19.39,33,2.51,0
61.65,11913.44,13,43.06,25,1.02,0
111.13,4536.2,7,50.87,16,3.73,0
111.07,12615.01,10,38.79,8,2.64,0
59.9,10855.11,6,35.6,35,4.03,0
102.32,14239.43,11,70.21,46,4.18,0
66.65,6724.98,10,25.51,11,2.76,0
171.24,10267.58,4,72.39,61,3.99,0
192.15,7507.97,3,93.83,44,4.36,0
60.85,9828.24,12,58.69,11,4.71,0
193.27,7294.38,13,63.09,11,3.33,0
128.39,3640.85,9,11.55,22,4.11,0
94.93,8110.56,12,87.13,62,2.98,0
61.53,8400.18,13,32.12,48,1.17,0
125.09,12348.45,10,63.43,63,1.62,0
169.18,11297.29,4,98.02,51,1.51,0
156.06,10293.08,8,61.57,45,1.69,0
57.53,2587.42,13,73.85,33,1.04,0
60.94,11088.63,1,47.31,60,4.43,0
110.43,8004.27,7,10.73,2,3.24,0
94.29,13517.39,12,80.77,13,2.53,0
84.86,13878.19,6,8.32,66,2.64,0
92.15,1772.19,13,71.56,57,2.85,0
170.52,12488.98,12,7.18,43,1.3,0
189.38,1527.76,1,86.92,45,2.1,0
110.77,6140.37,4,19.98,31,4.41,0
185.92,8592.2,12,53.86,10,3.97,0
98.22,3073.41,14,61.73,23,3.25,0
121.47,11448.39,5,48.47,29,2.92,0
83.9,1116.97,11,37.37,31,2.04,0
146.07,3360.39,8,49.44,18,2.89,0
196.85,9131.16,4,34.58,11,3.39,0
140.52,11001.43,3,46.62,47,3.85,0
103.67,13833.0,2,39.1,3,1.67,0
147.17,10876.95,4,58.79,2,4.25,0
68.44,10404.91,11,27.6,54,2.38,0
183.3,6520.78,10,98.92,31,3.01,0
125.46,1017.98,14,52.58,8,3.43,0
117.4,2682.23,13,23.45,43,2.95,0
137.88,8483.76,4,50.32,48,3.29,0
143.72,10451.82,13,87.31,2,1.45,0
60.77,6844.28,10,7.07,22,2.73,0
152.39,11229.51,5,69.56,5,2.12,0
86.29,8306.07,13,57.06,7,1.34,0
157.09,2038.47,7,21.11,20,1.77,1
173.38,3688.23,9,82.66,2,3.41,0
170.59,12759.98,2,40.04,32,1.79,0
132.88,11148.78,5,32.91,3,1.72,0
128.03,13526.67,11,83.67,41,3.21,0
71.43,2645.8,10,65.66,42,4.62,0
166.3,14863.12,9,90.33,45,4.15,0
90.71,3931.69,12,64.84,71,4.62,0
124.5,1164.92,14,75.38,17,3.33,0
92.64,14963.92,13,84.46,47,2.64,0
70.07,4935.03,3,10.2,69,3.92,0
144.43,10352.27,1,78.72,24,2.05,0
58.15,3473.55,2,63.3,71,1.31,0
162.3,9123.2,14,11.6,34,2.38,0
97.64,13656.49,6,53.31,50,2.2,0
50.02,5482.54,5,12.83,42,3.7,0
126.67,10383.56,1,74.91,33,3.21,0
57.03,3630.65,1,56.92,27,1.55,0
91.43,9747.14,11,95.59,59,4.63,0
156.05,5710.3,4,22.4,19,3.37,0
59.4,3956.92,12,62.57,3,2.83,0
175.9,5384.55,4,25.1,71,4.75,0
50.57,3503.77,6,63.34,25,1.39,0
87.02,13626.83,6,73.65,15,4.16,0
161.14,6560.62,10,73.62,60,2.46,0
97.44,4433.91,14,82.43,23,3.78,0
65.28,7277.71,6,86.09,11,4.72,0
104.04,5487.51,1,12.34,59,3.07,0
90.56,11421.87,10,37.61,34,1.09,0
176.41,14597.08,9,70.28,7,1.12,0
97.0,7132.47,11,52.37,44,2.32,0
168.34,13054.47,7,23.11,64,4.13,0
183.78,8922.08,7,57.51,23,2.15,0
115.07,3201.3,11,43.71,58,2.34,0
186.49,10668.72,7,42.05,20,4.14,0
106.6,8188.08,2,81.93,27,1.46,0
194.61,10108.49,2,43.72,60,4.39,0
63.39,13455.62,6,7.51,8,2.06,0
153.05,7166.08,7,10.52,67,1.2,0
124.07,13616.49,3,86.34,2,1.47,0
108.15,11509.37,13,96.26,22,4.81,0
144.91,7840.47,4,70.4,70,2.81,0
155.58,9445.11,14,39.61,36,2.03,0
50.65,5558.14,12,94.17,24,3.09,0
75.04,14770.36,3,67.97,12,3.73,0
156.96,10342.92,7,85.21,22,2.28,0
149.96,1613.86,7,77.76,23,3.9,0
194.91,5572.71,4,41.02,63,2.01,1
164.16,9726.4,13,50.48,30,1.45,1
192.62,1788.67,7,22.68,19,3.2,0
155.38,1334.38,5,32.74,26,1.6,1
94.71,7300.34,1,78.92,11,4.76,0
65.8,5657.66,10,89.93,20,1.0,0
167.27,7136.18,4,73.82,56,4.02,0
146.62,4677.71,7,49.19,45,2.12,0
57.23,3306.05,13,13.22,68,4.38,0
104.01,10648.01,2,10.41,47,1.24,0
193.52,8204.0,2,40.56,58,4.81,0
125.06,3802.16,1,49.06,10,1.41,0
114.91,5474.25,2,62.87,22,4.15,0
118.65,9285.31,10,5.62,71,3.07,0
81.33,2011.21,14,99.02,24,2.72,0
105.31,3064.34,8,39.57,66,2.12,0
105.47,2025.44,11,85.57,61,4.37,0
57.85,12372.44,8,55.82,7,1.8,0
165.14,11533.73,8,17.39,38,3.88,0
112.48,11546.38,1,80.77,21,2.78,0
173.33,11028.55,1,72.43,8,4.99,0
177.55,10371.4,12,55.11,28,3.45,0
81.8,7677.89,10,53.88,54,1.42,0
148.6,9991.89,4,13.31,31,2.68,0
120.84,1537.06,6,67.31,41,1.27,0
182.02,9700.5,8,91.57,37,2.14,0
82.36,11890.29,13,13.86,38,2.37,0
151.67,8005.02,2,30.03,51,4.41,0
141.16,6005.19,13,90.72,37,4.35,0
94.3,4883.97,3,32.01,31,1.05,0
70.49,9999.23,6,67.12,62,3.13,0
147.75,10699.22,10,55.81,18,1.89,0
160.79,13193.55,4,61.65,6,2.28,0
97.34,5792.68,12,44.5,9,1.09,0
146.72,11776.81,2,33.5,11,4.0,0
109.27,8858.98,7,9.61,2,4.8,0
156.98,13359.71,4,75.71,29,1.88,0
79.88,8389.37,8,75.88,51,2.37,0
183.53,8246.82,8,68.72,69,1.83,0
93.11,9090.28,7,66.15,23,4.72,0
105.17,11490.41,10,28.15,7,1.04,0
58.71,14505.67,9,7.12,56,3.34,0
66.73,2029.89,4,81.83,62,4.48,0
127.38,1748.08,7,51.66,15,1.75,0
90.14,14125.7,10,34.15,53,3.36,0
175.32,8418.26,10,14.68,43,1.2,0
52.2,9608.64,12,10.96,35,4.26,0
106.86,7753.93,1,38.14,14,2.1,0
100.6,2311.2,4,81.45,69,4.96,0
52.9,11753.25,2,92.28,49,4.69,0
68.66,11461.15,9,90.19,18,3.93,0
112.05,5363.85,5,92.4,51,2.99,0
123.93,5287.35,3,91.23,1,4.07,0
110.64,12729.78,4,55.09,27,1.52,0
129.64,2013.0,6,25.84,64,2.24,0
139.27,13335.47,10,80.81,60,1.11,0
51.49,4593.26,1,25.3,41,3.58,0
119.61,9301.79,7,30.38,21,4.22,0
194.52,14103.92,8,27.16,14,4.79,0
127.85,10493.72,7,53.92,20,3.75,0
151.63,6802.02,7,35.57,11,3.93,0
96.78,10653.48,9,19.64,66,4.58,0
166.1,5815.71,13,48.05,24,4.75,0
165.94,4881.62,4,88.02,37,2.97,0
128.19,14953.57,14,59.2,24,1.44,0
196.4,11511.06,7,88.44,15,2.87,0
68.83,10026.08,9,23.61,12,3.22,0
52.54,5974.06,5,20.86,64,3.53,0
165.52,1688.25,2,59.68,31,4.96,0
171.07,1434.8,5,49.02,53,4.67,0
68.03,8758.54,4,67.72,44,2.59,0
89.84,11668.46,8,80.49,30,1.45,0
52.63,8523.31,5,76.37,35,1.86,0
94.0,12770.99,9,94.51,21,1.7,0
165.97,1467.97,9,42.83,63,2.42,0
127.69,6134.53,3,24.61,17,4.51,0
102.21,4318.99,13,57.34,12,2.75,0
105.76,7261.82,10,15.52,18,3.27,0
50.2,2013.27,6,32.44,60,1.72,0
94.97,14357.84,6,24.75,67,2.97,0
146.97,4125.58,4,42.67,15,4.49,0
196.13,13912.31,11,15.57,16,4.09,0
177.06,6962.5,13,8.02,22,1.32,0
53.54,14797.34,10,67.4,63,4.45,0
184.78,8756.82,3,62.97,31,2.1,0
167.48,14031.66,1,72.29,1,3.66,0
167.06,1074.89,12,67.74,6,1.59,0
118.7,11475.34,7,15.86,9,3.7,0
109.7,13642.71,5,32.65,52,1.14,0
95.44,2956.09,14,17.31,62,3.4,0
59.85,2345.76,10,85.08,58,3.58,0
84.24,6944.02,7,75.96,19,1.98,0
86.99,14071.5,1,24.15,13,4.75,0
122.61,8593.41,8,37.42,32,1.18,0
162.12,8384.39,3,96.83,9,4.57,0
121.07,2975.77,7,61.45,49,2.53,0
58.68,1011.05,12,81.11,37,3.86,0
193.67,12341.96,3,30.14,31,3.61,0
191.41,2226.04,14,24.96,31,1.67,0
167.78,9873.9,3,79.47,59,2.28,0
198.7,13804.63,10,70.16,55,3.12,0
131.67,3921.13,9,69.69,19,4.39,0
194.42,10313.82,13,57.5,63,4.82,0
61.34,2101.78,2,58.54,2,1.08,0
104.85,9452.57,14,74.89,45,2.41,0
83.81,3295.04,4,30.65,43,3.67,0
79.37,11303.35,6,38.51,1,3.11,0
71.12,5217.24,14,87.81,61,4.77,0
143.36,7487.47,3,34.34,3,1.07,1
167.2,9392.03,12,56.9,44,2.75,0
136.74,3397.83,10,71.75,7,3.68,0
72.04,11382.93,14,99.99,33,1.87,0
171.67,5236.96,10,46.35,9,3.9,1
145.39,10273.21,7,45.67,30,1.32,0
108.22,3215.96,7,85.05,18,2.8,0
151.12,10633.65,5,81.52,56,3.7,0
88.99,2794.63,3,74.45,31,2.07,0
101.78,6954.99,2,49.01,63,1.3,0
187.62,4460.89,4,35.77,50,4.83,0
93.58,11477.25,14,62.83,1,4.66,0
120.5,4668.49,13,88.24,19,4.71,0
183.52,13344.04,4,88.96,64,4.91,0
156.16,13485.48,11,15.31,53,1.74,0
59.33,3750.18,8,45.69,6,1.63,0
72.1,9593.84,8,49.15,17,1.14,0
51.18,2228.05,13,97.87,46,4.57,0
144.64,6481.52,5,69.41,55,4.01,0
117.15,10986.5,13,43.69,6,3.53,0
70.14,10231.93,6,7.48,70,4.71,0
193.69,9745.81,8,58.71,68,3.3,0
129.45,4955.57,1,14.13,40,1.52,1
86.28,6292.35,5,84.27,66,1.71,0
125.09,2441.25,4,76.49,9,1.53,0
151.94,11066.32,4,48.75,11,2.23,0
61.44,8054.44,11,45.78,20,2.52,0
91.21,10922.72,2,90.25,43,4.19,0
171.04,4485.21,10,32.4,58,1.77,0
118.95,5542.14,1,28.66,26,3.9,0
131.99,5679.01,14,94.22,38,2.96,0
114.92,1360.39,6,81.88,36,5.0,0
56.58,5774.67,7,82.96,55,4.11,0
74.86,12246.26,5,23.54,6,4.88,0
116.83,13562.18,8,18.61,3,2.37,0
81.38,8255.06,9,7.47,65,1.49,0
57.5,7377.02,11,27.52,64,3.02,0
176.55,1431.54,11,78.55,58,1.5,0
197.18,13308.86,2,27.8,58,2.97,0
168.97,1182.14,11,74.26,18,2.08,0
178.07,14226.5,13,28.93,23,2.96,0
86.3,7849.03,4,42.55,29,4.8,0
194.09,5787.08,11,98.4,23,2.16,0
79.54,13939.06,9,28.26,36,4.97,0
192.71,1341.47,5,40.76,70,1.92,0
199.22,9139.95,3,33.6,6,1.83,1
156.76,8685.06,6,15.41,34,3.18,0
197.17,4070.49,3,51.54,44,4.37,0
135.43,7004.42,14,40.98,44,4.0,0
88.93,10131.7,5,71.01,27,3.89,0
115.55,11179.84,3,82.67,52,2.13,0
139.03,1010.04,6,56.7,42,1.09,0
60.96,14115.95,12,8.06,25,1.65,0
143.35,3303.36,10,63.8,39,2.4,0
197.18,4270.13,5,10.26,39,4.89,0
78.52,4688.63,14,63.55,12,4.68,0
168.89,1529.48,9,70.08,11,1.8,0
186.18,2722.73,3,23.79,3,3.9,1
191.56,14808.9,6,82.84,22,3.32,0
194.02,5413.03,8,91.55,4,1.2,1
128.22,2614.22,7,82.24,8,2.49,0
196.6,2497.88,6,33.99,14,2.94,0
163.6,11072.44,14,60.73,14,3.67,0
74.25,12963.96,2,91.91,16,2.18,0
121.54,4597.33,7,35.46,32,4.74,0
157.75,1292.73,8,82.9,64,2.81,0
87.1,4123.26,1,5.9,16,1.99,0
146.09,1791.22,9,5.35,52,2.27,0
149.99,2447.53,4,77.17,19,4.01,0
74.4,7041.11,8,77.34,69,3.56,0
134.76,4218.86,10,79.95,12,3.97,0
165.74,8223.24,7,93.35,5,2.17,0
124.83,4548.91,14,16.2,42,2.31,0
51.82,14167.52,13,27.04,17,2.59,0
51.36,13683.22,10,90.85,10,1.75,0
103.55,8935.29,7,21.84,16,3.76,0
188.93,5961.94,2,69.81,16,2.32,0
84.3,6336.06,1,55.39,42,2.3,0
145.15,6765.93,4,12.9,3,2.08,0
83.31,11186.11,12,32.1,23,2.81,0
98.25,7322.95,2,54.44,28,4.09,0
177.21,12994.22,8,85.97,45,4.34,0
159.33,14217.33,10,72.22,68,4.22,0
64.31,5703.25,7,64.08,24,3.48,0
114.31,8849.72,8,52.12,19,2.12,0
54.38,2330.79,11,33.37,40,3.94,0
122.13,3806.57,6,16.33,46,1.16,0
149.37,6788.52,1,43.86,40,4.19,0
67.78,3886.84,14,7.71,62,4.12,0
93.33,13271.85,13,25.05,18,3.68,0
109.68,3216.01,13,46.09,12,1.39,0
187.93,7379.25,12,44.77,14,4.99,0
198.99,9479.79,9,9.21,61,4.03,0
56.74,10686.09,6,60.96,12,3.94,0
164.15,6362.97,12,57.22,27,1.26,0
105.76,13167.39,13,12.42,6,2.59,0
108.87,8956.47,10,94.6,33,1.34,0
163.14,7153.11,1,14.44,50,2.44,0
187.76,1941.37,1,86.21,12,3.28,1
192.64,7505.65,8,5.03,57,4.52,0
136.57,12490.3,6,88.82,53,2.13,0
103.57,9603.57,8,6.87,13,3.49,0
168.13,12650.27,8,76.99,3,1.66,1
87.65,7916.16,11,39.36,64,2.42,0
134.61,2658.46,14,75.13,58,4.79,0
103.79,1190.96,8,43.17,4,3.99,0
148.49,5245.07,10,11.74,45,3.18,0
86.06,10771.87,7,77.91,66,2.01,0
78.74,12063.64,7,11.77,36,2.52,0
187.74,5140.54,10,92.6,23,1.63,0
65.27,7939.15,4,9.84,19,2.41,0
125.89,6895.66,9,50.54,40,1.6,0
83.13,6747.32,12,73.69,16,4.18,0
55.84,4238.88,2,42.36,58,1.32,0
55.4,2909.2,11,25.64,18,1.76,0
76.28,3753.64,9,77.11,36,3.76,0
180.02,1774.65,10,79.51,24,4.61,0
92.37,3773.83,3,92.66,1,4.86,0
192.57,1128.81,14,40.74,1,4.34,0
137.24,9781.62,13,53.09,64,1.85,0
115.49,5429.26,2,39.5,62,2.14,0
137.01,14624.03,13,29.42,36,4.48,0
127.5,3712.04,4,76.35,18,4.56,0
163.82,5841.6,5,37.27,16,3.56,0
92.37,6009.78,2,45.67,17,2.25,0
102.96,1118.32,13,43.35,24,1.9,0
184.11,12748.91,1,72.7,68,4.41,0
191.97,1447.92,10,92.19,2,1.82,0
183.88,14162.52,11,68.34,10,3.65,0
112.92,13489.04,5,49.8,53,4.87,0
167.05,8497.31,9,79.02,51,3.82,0
121.45,8610.34,12,65.89,69,2.03,0
124.63,10152.89,12,10.76,14,2.13,0
80.7,6418.7,5,14.09,66,1.37,0
138.67,10061.11,12,8.6,53,3.74,0
77.92,1626.76,11,48.4,64,3.07,0
99.73,1756.67,10,83.46,49,1.83,0
178.25,7401.23,9,34.74,62,1.91,0
81.06,8694.71,14,41.5,37,1.04,0
60.67,13429.45,13,91.4,49,4.91,0
60.35,2465.25,12,84.51,68,4.31,0
191.12,12517.07,10,68.18,33,2.58,0
126.04,3940.66,6,30.35,22,4.78,0
111.41,6517.17,3,16.12,70,3.71,0
171.63,5432.43,4,6.53,33,4.01,0
175.37,6602.17,4,15.17,28,3.72,0
99.83,3106.94,1,32.8,4,4.03,0
154.04,8049.98,3,57.42,66,1.68,0
165.67,12223.0,3,11.08,49,3.25,0
148.2,7181.48,13,17.94,11,4.4,0
72.74,7868.59,14,22.2,35,1.08,0
181.38,12882.75,1,65.04,39,1.49,0
130.86,10884.81,13,63.5,10,1.98,0
92.37,7866.36,9,57.32,69,2.18,0
113.78,4607.74,11,28.8,23,1.73,0
55.64,13388.97,1,40.26,34,3.5,0
69.18,9078.29,9,14.19,32,2.18,0
164.83,4096.07,1,26.51,16,1.63,1
50.0,4767.68,2,90.28,68,4.62,0
112.48,12243.86,2,98.07,54,3.78,0
128.38,1618.04,14,66.53,28,1.98,0
58.2,14889.29,6,92.1,60,2.44,0
195.96,2824.92,7,66.06,60,3.96,0
83.92,12144.96,11,8.15,44,4.16,0
95.63,6526.85,1,99.69,2,1.71,0
95.59,7891.03,3,14.4,23,4.75,0
84.56,13329.11,2,69.85,46,4.14,0
50.22,6780.76,8,29.02,54,4.43,0
159.4,8524.91,9,42.24,71,1.58,0
195.03,1690.2,13,66.36,9,1.57,0
83.64,1032.86,2,46.47,70,2.22,0
149.46,4427.2,2,28.8,44,1.26,0
161.28,10528.16,10,36.77,12,1.36,1
177.26,2697.71,9,37.45,32,1.57,0
113.39,2592.67,14,96.14,34,3.85,0
95.44,6753.45,4,80.87,33,1.12,0
98.79,10069.72,5,48.56,64,1.33,0
156.89,10969.01,13,23.98,48,4.78,0
172.52,3498.31,11,82.05,16,1.33,0
77.24,2114.23,9,19.93,50,3.15,0
105.64,14165.56,6,24.99,23,3.57,0
185.29,4649.33,10,39.77,26,4.83,0
171.0,12946.85,12,88.63,54,4.6,0
197.73,13088.88,9,17.52,44,2.76,0
163.14,11815.32,9,16.61,37,4.77,0
108.98,3363.67,7,51.93,9,2.73,0
138.6,12505.22,14,31.26,13,3.68,0
149.15,11769.51,12,59.03,60,2.04,0
61.77,9354.12,10,47.91,2,3.55,0
131.67,5720.83,9,46.32,60,3.15,0
156.4,4675.12,5,15.64,57,3.43,0
75.1,2706.45,5,18.4,43,3.73,0
167.09,8136.6,12,83.0,19,1.69,0
137.57,9193.65,8,89.16,11,2.21,0
192.83,6030.75,10,27.29,47,3.94,0
56.36,7655.03,4,15.78,63,1.66,0
89.8,6089.2,9,10.07,7,2.38,0
140.23,9974.08,7,62.79,31,3.67,0
94.48,13617.63,7,72.96,55,4.75,0
157.16,3294.88,13,40.42,25,1.3,0
163.85,6339.72,3,69.57,30,3.07,0
65.38,2972.16,4,72.73,36,1.33,0
127.08,9749.21,7,93.86,50,2.52,0
126.33,11204.19,11,11.16,14,1.7,0
105.39,14046.78,11,23.27,29,3.6,0
189.94,4904.21,14,11.51,27,4.03,0
174.13,14302.96,5,87.46,50,1.99,0
154.58,1885.68,12,80.3,36,3.85,0
157.15,9442.19,3,59.59,34,2.79,0
119.26,1799.86,1,12.95,21,2.13,0
188.15,13512.84,7,30.96,38,3.09,0
154.19,8417.33,6,33.28,50,2.52,0
159.35,10370.88,10,58.27,37,1.92,0
179.25,12642.03,7,29.51,19,4.03,0
91.11,3104.35,14,11.93,1,4.19,0
171.06,1540.28,2,74.42,40,4.2,0
79.29,13304.34,13,33.41,55,2.53,0
101.8,5409.07,12,47.98,26,1.68,0
100.34,2805.7,4,17.13,43,4.36,0
196.78,7558.46,2,81.24,59,2.32,0
178.48,9376.29,8,58.73,51,3.99,0
155.18,1433.59,7,90.65,15,4.27,0
159.06,4848.54,1,52.07,8,4.07,1
134.31,1459.2,2,94.44,14,2.56,0
192.06,6884.7,2,89.73,7,4.75,0
124.44,13531.4,4,59.76,18,3.64,0
107.08,14757.13,3,93.72,12,3.3,0
74.46,9918.67,1,35.69,2,3.79,0
167.93,3262.93,12,39.74,50,1.18,0
160.17,13681.89,14,9.32,21,2.56,0
107.65,8227.47,2,60.97,7,4.52,0
53.78,3152.49,11,73.58,12,1.64,0
175.85,13904.17,9,78.48,57,2.66,0
51.71,11604.57,13,19.23,23,2.62,0
155.55,11243.87,1,47.2,30,2.42,0
195.54,10928.53,9,21.8,58,3.25,0
115.65,3804.76,7,67.9,52,4.98,0
85.25,3954.09,2,20.0,56,2.02,0
155.73,10636.1,2,90.9,10,3.82,0
172.57,4076.12,5,26.91,19,4.03,0
131.96,7141.4,13,32.68,19,3.34,0
195.06,11948.03,5,85.84,59,1.39,0
57.75,11975.34,4,48.55,44,3.29,0
125.72,7345.66,12,7.28,59,4.81,0
157.77,12090.66,10,51.99,4,2.37,0
179.4,12740.71,10,13.03,65,3.56,0
76.89,10166.86,13,98.61,13,4.84,0
170.0,4197.96,12,60.87,67,4.19,0
132.91,4836.16,3,29.37,12,3.75,0
109.48,5407.78,4,58.55,55,4.88,0
69.76,2635.26,10,12.3,61,1.68,0
179.79,4824.23,4,80.99,41,4.09,0
73.59,3933.27,2,92.91,36,2.63,0
96.47,7374.6,5,88.07,2,2.44,0
93.51,13718.13,5,37.47,22,3.08,0
180.71,2462.72,5,35.95,22,1.14,0
150.91,11083.75,11,8.33,41,2.25,0
169.5,10621.96,11,66.88,14,1.66,0
87.57,2340.56,10,55.82,35,1.55,0
143.73,13916.01,1,48.64,50,2.35,0
135.76,8958.61,6,91.22,9,4.21,0
174.92,6092.16,11,20.95,59,1.8,0
185.91,11591.54,2,5.92,56,3.13,0
51.82,4603.12,7,11.97,10,3.99,0
151.1,10709.14,4,26.22,25,1.96,1
57.78,1555.96,5,8.16,45,4.7,0
132.33,12751.71,5,52.77,11,4.47,0
93.14,7274.39,5,34.84,9,2.0,0
96.02,9913.7,2,22.15,7,4.96,0
102.94,4097.33,5,76.26,71,3.68,0
143.19,10479.03,3,24.42,34,2.14,0
100.11,11811.36,4,70.32,20,3.72,0
159.9,7624.98,13,38.18,5,3.66,0
110.68,9648.18,2,53.62,55,3.42,0
60.25,7388.56,4,93.72,15,3.85,0
167.56,13517.28,13,8.55,48,2.07,0
92.86,7970.17,9,52.53,4,4.92,0
114.92,12785.32,8,86.17,21,4.43,0
152.82,12218.93,13,60.86,9,3.98,0
99.87,6747.07,14,31.3,66,1.11,0
58.49,4221.18,11,42.78,35,3.36,0
106.09,6685.15,12,69.63,51,3.83,0
191.67,12567.04,3,89.63,37,4.42,0
146.26,4186.86,1,8.9,6,4.78,0
150.72,8342.11,1,11.8,51,4.66,0
144.84,12285.35,6,35.88,66,2.62,0
79.85,5948.68,3,27.11,17,4.59,0
112.75,9990.93,4,30.17,65,1.0,0
162.64,4438.84,1,26.02,9,2.41,1
65.21,2529.91,8,23.6,13,1.46,0
